datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2026-01-30 13:15:00,1.2747,0.2018,231.835,5.499,9.115,7.926,18.587
2026-01-30 13:20:00,1.2223,0.2115,230.903,5.293,11.82,3.896,16.107
2026-01-30 13:25:00,1.1177,0.1525,232.42,4.809,4.93,4.376,17.88
2026-01-30 13:30:00,1.1927,0.1957,230.902,5.166,8.47,5.231,10.774
2026-01-30 13:35:00,1.1023,0.1616,225.972,4.878,8.35,2.39,16.164
2026-01-30 13:40:00,1.1284,0.1343,235.286,4.796,10.758,7.14,21.687
2026-01-30 13:45:00,1.1024,0.1876,230.938,4.773,4.909,3.902,12.128
2026-01-30 13:50:00,1.0366,0.1613,231.287,4.482,7.787,2.146,14.163
2026-01-30 13:55:00,1.0635,0.1445,229.058,4.643,9.727,3.832,21.351
2026-01-30 14:00:00,1.1005,0.2103,232.783,4.727,6.138,5.137,15.066
2026-01-30 14:05:00,1.0497,0.1072,227.267,4.619,9.74,4.445,13.45
2026-01-30 14:10:00,1.0611,0.1396,231.525,4.583,4.539,5.453,14.686
2026-01-30 14:15:00,1.0366,0.1096,224.801,4.611,8.749,2.015,15.37
2026-01-30 14:20:00,1.106,0.1954,231.693,4.774,10.629,3.417,17.955
2026-01-30 14:25:00,1.178,0.2005,227.301,5.182,9.424,6.788,21.606
2026-01-30 14:30:00,0.9911,0.1319,230.692,4.296,6.668,2.048,13.86
2026-01-30 14:35:00,1.0273,0.1721,233.393,4.402,4.55,6.107,19.059
2026-01-30 14:40:00,1.0822,0.1511,232.057,4.664,10.318,2.301,16.238
2026-01-30 14:45:00,1.0013,0.1758,233.061,4.296,6.919,5.846,12.58
2026-01-30 14:50:00,1.0338,0.1503,232.802,4.441,4.482,3.588,17.118
2026-01-30 14:55:00,0.9718,0.1373,228.689,4.25,7.96,4.595,16.817
2026-01-30 15:00:00,1.0916,0.2112,231.496,4.716,7.617,2.654,16.712
2026-01-30 15:05:00,1.08,0.1351,225.688,4.785,5.283,2.157,9.764
2026-01-30 15:10:00,1.1604,0.13,228.283,5.083,6.286,3.187,12.134
2026-01-30 15:15:00,1.1777,0.1866,233.482,5.044,5.35,2.716,14.014
2026-01-30 15:20:00,1.2493,0.246,229.037,5.454,9.39,4.034,14.824
2026-01-30 15:25:00,1.1221,0.1546,225.33,4.98,8.747,4.756,18.796
2026-01-30 15:30:00,1.0866,0.1154,235.034,4.623,7.733,5.01,9.304
2026-01-30 15:35:00,1.058,0.1417,231.406,4.572,9.452,5.942,18.811
2026-01-30 15:40:00,1.0141,0.1527,231.911,4.373,9.318,5.017,11.814
2026-01-30 15:45:00,1.044,0.1213,227.549,4.588,8.099,4.918,12.746
2026-01-30 15:50:00,1.0172,0.1687,230.71,4.409,4.314,3.79,15.189
2026-01-30 15:55:00,1.057,0.2112,230.644,4.583,8.691,4.266,11.661
2026-01-30 16:00:00,1.2313,0.1788,227.946,5.402,8.133,4.604,23.874
2026-01-30 16:05:00,1.1191,0.1516,229.575,4.875,8.355,6.577,10.52
2026-01-30 16:10:00,1.2635,0.177,226.249,5.585,10.049,3.559,17.548
2026-01-30 16:15:00,1.2808,0.1428,229.133,5.59,7.953,2.171,24.272
2026-01-30 16:20:00,1.1885,0.2238,232.435,5.113,11.31,5.851,19.053
2026-01-30 16:25:00,1.0537,0.1491,228.133,4.619,5.214,2.823,12.631
2026-01-30 16:30:00,1.1206,0.1555,234.768,4.773,9.059,6.855,15.232
2026-01-30 16:35:00,1.2061,0.2002,226.41,5.327,5.056,7.191,20.705
2026-01-30 16:40:00,1.1146,0.1607,229.35,4.86,10.656,2.285,22.847
2026-01-30 16:45:00,1.0543,0.1738,228.359,4.617,5.085,2.318,20.556
2026-01-30 16:50:00,1.0878,0.1155,229.55,4.739,5.135,4.506,13.722
2026-01-30 16:55:00,1.1806,0.2141,233.429,5.058,7.213,5.564,24.57
2026-01-30 17:00:00,1.3748,0.2668,227.539,6.042,8.724,4.181,11.517
2026-01-30 17:05:00,1.3488,0.2224,228.872,5.893,7.306,7.082,11.706
2026-01-30 17:10:00,1.3594,0.2657,231.636,5.869,10.304,6.309,25.327
2026-01-30 17:15:00,1.3648,0.1571,230.233,5.928,9.213,4.491,14.776
2026-01-30 17:20:00,1.3211,0.1952,230.438,5.733,5.768,2.369,12.013
2026-01-30 17:25:00,1.4758,0.2364,227.587,6.485,8.901,7.995,16.673
2026-01-30 17:30:00,1.3173,0.2084,229.821,5.732,11.716,3.61,17.993
2026-01-30 17:35:00,1.392,0.1951,232.829,5.979,11.401,8.128,24.312
2026-01-30 17:40:00,1.391,0.1861,225.976,6.155,11.678,5.241,22.447
2026-01-30 17:45:00,1.3498,0.1521,228.257,5.913,11.121,6.144,15.257
2026-01-30 17:50:00,1.265,0.1761,225.461,5.611,7.565,7.63,18.499
2026-01-30 17:55:00,1.3391,0.1557,231.342,5.788,6.358,8.014,26.663
2026-01-30 18:00:00,1.7125,0.297,233.064,7.348,9.857,6.035,31.717
2026-01-30 18:05:00,1.67,0.2019,229.541,7.275,15.061,4.527,20.663
2026-01-30 18:10:00,1.803,0.1909,227.486,7.926,17.825,9.993,37.163
2026-01-30 18:15:00,1.6784,0.2606,227.559,7.376,11.829,6.432,28.854
2026-01-30 18:20:00,1.8799,0.2999,229.257,8.2,7.939,4.938,17.133
2026-01-30 18:25:00,1.7089,0.3199,229.248,7.454,8.517,10.576,14.992
2026-01-30 18:30:00,1.7327,0.2732,232.28,7.459,10.475,4.604,18.086
2026-01-30 18:35:00,1.705,0.2294,228.328,7.468,12.859,3.062,29.722
2026-01-30 18:40:00,1.6348,0.2948,231.088,7.074,7.528,2.89,17.378
2026-01-30 18:45:00,1.6955,0.2612,229.236,7.396,16.395,8.102,24.97
2026-01-30 18:50:00,1.6172,0.1745,228.138,7.089,10.182,8.046,15.362
2026-01-30 18:55:00,1.7551,0.2748,229.174,7.658,16.656,5.655,34.829
2026-01-30 19:00:00,1.9009,0.3627,230.841,8.235,16.576,6.21,24.014
2026-01-30 19:05:00,2.0922,0.2921,232.287,9.007,17.937,7.038,41.184
2026-01-30 19:10:00,2.3135,0.2999,229.37,10.086,17.828,11.724,46.604
2026-01-30 19:15:00,2.0141,0.2303,226.99,8.873,15.756,3.942,16.939
2026-01-30 19:20:00,2.0379,0.2347,232.499,8.765,16.076,12.864,28.806
2026-01-30 19:25:00,2.1332,0.3056,227.755,9.366,16.712,5.929,18.434
2026-01-30 19:30:00,2.0575,0.3283,230.652,8.92,15.219,13.713,40.516
2026-01-30 19:35:00,2.0336,0.2198,229.938,8.844,20.175,5.133,30.125
2026-01-30 19:40:00,2.017,0.3912,229.604,8.785,17.02,11.143,18.698
2026-01-30 19:45:00,2.0203,0.3546,228.783,8.831,17.574,5.624,19.62
2026-01-30 19:50:00,2.0785,0.3298,231.55,8.976,19.239,4.304,27.285
2026-01-30 19:55:00,2.0403,0.373,221.045,9.23,11.067,12.326,40.981
2026-01-30 20:00:00,2.1748,0.2349,232.841,9.34,10.125,12.963,36.96
2026-01-30 20:05:00,2.3211,0.3428,227.719,10.193,16.21,8.552,44.515
2026-01-30 20:10:00,2.4944,0.4066,231.02,10.797,17.874,12.918,32.213
2026-01-30 20:15:00,2.2749,0.416,230.888,9.853,20.482,10.128,20.186
2026-01-30 20:20:00,2.1674,0.3866,233.187,9.295,14.642,12.856,44.459
2026-01-30 20:25:00,2.3708,0.3028,230.494,10.286,17.773,7.686,20.265
2026-01-30 20:30:00,2.1893,0.4249,227.927,9.605,15.853,9.381,44.178
2026-01-30 20:35:00,1.9242,0.2163,225.988,8.515,8.446,7.877,24.903
2026-01-30 20:40:00,2.2168,0.4157,229.128,9.675,17.192,7.617,18.753
2026-01-30 20:45:00,2.0585,0.4057,225.105,9.144,18.52,12.606,34.886
2026-01-30 20:50:00,2.1175,0.2493,228.429,9.27,10.768,5.285,43.599
2026-01-30 20:55:00,2.1954,0.3781,229.268,9.576,16.759,5.3,44.794
2026-01-30 21:00:00,2.0078,0.2089,228.275,8.795,15.318,9.138,20.771
2026-01-30 21:05:00,2.1008,0.2952,230.104,9.13,10.765,10.408,22.266
2026-01-30 21:10:00,2.0133,0.3053,229.41,8.776,9.839,5.315,31.01
2026-01-30 21:15:00,2.1221,0.3354,229.181,9.259,20.974,7.682,34.589
2026-01-30 21:20:00,2.0318,0.3933,223.94,9.073,13.132,13.003,35.711
2026-01-30 21:25:00,2.1046,0.3519,226.763,9.281,11.561,6.103,22.301
2026-01-30 21:30:00,2.0512,0.3038,231.607,8.857,10.597,10.274,41.683
2026-01-30 21:35:00,1.8592,0.3365,232.011,8.013,14.987,9.979,30.337
2026-01-30 21:40:00,2.0258,0.3951,225.403,8.987,15.643,7.915,38.331
2026-01-30 21:45:00,1.8598,0.1901,227.963,8.158,14.731,11.818,28.053
2026-01-30 21:50:00,1.9995,0.3964,232.68,8.593,9.358,10.697,27.017
2026-01-30 21:55:00,1.987,0.2158,228.205,8.707,18.636,7.861,40.829
2026-01-30 22:00:00,1.6454,0.2985,229.721,7.162,10.592,7.426,25.684
2026-01-30 22:05:00,1.52,0.1946,233.605,6.507,9.112,7.797,29.137
2026-01-30 22:10:00,1.5321,0.1735,229.096,6.688,10.516,7.09,31.025
2026-01-30 22:15:00,1.5661,0.2255,228.738,6.847,10.089,9.491,26.272
2026-01-30 22:20:00,1.5361,0.2525,229.607,6.69,14.138,5.301,23.34
2026-01-30 22:25:00,1.5993,0.2209,234.634,6.816,15.333,5.064,13.398
2026-01-30 22:30:00,1.3859,0.1462,231.116,5.997,8.228,3.792,12.243
2026-01-30 22:35:00,1.3999,0.2239,230.048,6.085,12.888,2.598,15.181
2026-01-30 22:40:00,1.3781,0.2622,228.689,6.026,12.025,2.593,14.689
2026-01-30 22:45:00,1.5167,0.2098,231.347,6.556,14.555,9.126,17.469
2026-01-30 22:50:00,1.5807,0.1923,231.649,6.824,8.852,7.996,19.198
2026-01-30 22:55:00,1.4707,0.2122,227.317,6.47,11.078,7.308,18.875
2026-01-30 23:00:00,0.8014,0.084,231.717,3.459,4.623,3.799,10.891
2026-01-30 23:05:00,0.8274,0.1506,229.622,3.603,7.425,4.892,7.917
2026-01-30 23:10:00,0.885,0.1616,230.062,3.847,3.715,3.6,7.844
2026-01-30 23:15:00,0.8019,0.1273,227.789,3.52,5.983,4.826,13.437
2026-01-30 23:20:00,0.8466,0.1146,229.0,3.697,5.203,2.932,12.741
2026-01-30 23:25:00,0.8651,0.1557,227.425,3.804,5.233,5.45,12.012
2026-01-30 23:30:00,0.829,0.1289,227.304,3.647,6.573,4.278,13.483
2026-01-30 23:35:00,0.8002,0.1461,230.943,3.465,7.309,2.363,14.947
2026-01-30 23:40:00,0.82,0.1338,229.112,3.579,6.331,3.679,11.217
2026-01-30 23:45:00,0.6717,0.1199,226.751,2.962,6.142,2.91,10.98
2026-01-30 23:50:00,0.8076,0.1291,235.443,3.43,4.611,1.903,16.356
2026-01-30 23:55:00,0.7671,0.1085,227.188,3.376,5.521,3.546,14.443
2026-01-31 00:00:00,0.3608,0.0706,232.73,1.55,2.451,1.169,4.927
2026-01-31 00:05:00,0.4154,0.064,226.309,1.836,1.759,0.801,6.81
2026-01-31 00:10:00,0.4392,0.0705,231.141,1.9,3.256,2.815,4.632
2026-01-31 00:15:00,0.4103,0.0501,229.374,1.789,3.293,2.0,6.294
2026-01-31 00:20:00,0.4306,0.07,228.427,1.885,3.281,2.606,8.871
2026-01-31 00:25:00,0.4379,0.0688,230.492,1.9,3.706,2.21,6.487
2026-01-31 00:30:00,0.4235,0.0502,230.156,1.84,3.176,1.462,8.44
2026-01-31 00:35:00,0.4214,0.0447,227.969,1.848,1.92,1.783,5.657
2026-01-31 00:40:00,0.3979,0.0638,227.856,1.746,1.928,2.008,8.284
2026-01-31 00:45:00,0.383,0.0676,226.065,1.694,2.929,2.477,5.965
2026-01-31 00:50:00,0.353,0.0538,230.764,1.53,2.037,1.036,3.128
2026-01-31 00:55:00,0.3848,0.0472,226.865,1.696,1.782,2.325,6.03
2026-01-31 01:00:00,0.3452,0.0575,230.01,1.501,2.303,2.17,4.061
2026-01-31 01:05:00,0.4075,0.044,231.481,1.76,3.016,2.045,3.561
2026-01-31 01:10:00,0.3696,0.0533,230.52,1.604,2.249,2.337,6.873
2026-01-31 01:15:00,0.3772,0.0439,228.192,1.653,3.157,1.379,4.443
2026-01-31 01:20:00,0.3833,0.0454,232.272,1.65,3.036,2.465,7.011
2026-01-31 01:25:00,0.3686,0.0443,228.98,1.61,2.251,1.909,4.399
2026-01-31 01:30:00,0.3912,0.0542,226.665,1.726,3.352,0.734,4.21
2026-01-31 01:35:00,0.3424,0.036,229.291,1.493,2.723,2.123,7.022
2026-01-31 01:40:00,0.3516,0.0491,231.467,1.519,2.772,1.438,4.519
2026-01-31 01:45:00,0.3334,0.0504,228.314,1.46,2.466,1.323,5.285
2026-01-31 01:50:00,0.3253,0.0483,232.195,1.401,1.377,1.463,5.191
2026-01-31 01:55:00,0.3428,0.0474,228.074,1.503,2.821,0.827,5.258
2026-01-31 02:00:00,0.3354,0.0617,228.414,1.468,2.133,1.346,6.629
2026-01-31 02:05:00,0.3354,0.0384,227.385,1.475,3.241,1.953,5.622
2026-01-31 02:10:00,0.3357,0.0505,231.709,1.449,3.0,0.585,4.491
2026-01-31 02:15:00,0.325,0.0345,229.867,1.414,2.468,0.985,6.211
2026-01-31 02:20:00,0.3463,0.0371,227.551,1.522,1.953,0.581,3.67
2026-01-31 02:25:00,0.3171,0.0499,229.009,1.385,1.698,1.188,4.8
2026-01-31 02:30:00,0.349,0.0547,222.322,1.57,2.147,1.853,7.055
2026-01-31 02:35:00,0.3309,0.0621,231.945,1.427,2.299,1.873,5.344
2026-01-31 02:40:00,0.301,0.0469,229.573,1.311,1.774,1.924,5.582
2026-01-31 02:45:00,0.3179,0.0623,223.984,1.419,2.279,1.497,5.246
2026-01-31 02:50:00,0.3125,0.0328,226.358,1.381,1.604,0.919,5.883
2026-01-31 02:55:00,0.335,0.0368,228.946,1.463,3.306,2.106,6.746
2026-01-31 03:00:00,0.3457,0.0361,226.715,1.525,1.658,1.916,4.06
2026-01-31 03:05:00,0.2995,0.0355,231.983,1.291,2.876,1.36,3.131
2026-01-31 03:10:00,0.3372,0.052,231.046,1.46,3.202,1.735,4.85
2026-01-31 03:15:00,0.3344,0.055,230.899,1.448,2.418,2.103,5.72
2026-01-31 03:20:00,0.3466,0.0362,223.489,1.551,2.91,1.812,3.873
2026-01-31 03:25:00,0.3342,0.065,228.686,1.461,2.243,1.173,2.802
2026-01-31 03:30:00,0.312,0.0575,228.256,1.367,2.447,1.633,3.938
2026-01-31 03:35:00,0.3127,0.0405,227.615,1.374,1.924,0.584,6.393
2026-01-31 03:40:00,0.3006,0.0324,228.962,1.313,1.781,1.082,5.117
2026-01-31 03:45:00,0.3281,0.0384,227.184,1.444,2.474,1.214,4.381
2026-01-31 03:50:00,0.3135,0.0353,230.538,1.36,2.217,0.784,3.367
2026-01-31 03:55:00,0.3482,0.0391,231.916,1.501,2.628,0.62,4.451
2026-01-31 04:00:00,0.3297,0.0501,231.701,1.423,1.925,0.769,3.448
2026-01-31 04:05:00,0.3254,0.0405,229.655,1.417,2.053,1.608,3.144
2026-01-31 04:10:00,0.3164,0.043,234.998,1.346,1.473,1.796,6.222
2026-01-31 04:15:00,0.3131,0.0623,232.85,1.344,1.4,2.069,6.513
2026-01-31 04:20:00,0.3152,0.0531,229.746,1.372,1.78,1.071,3.274
2026-01-31 04:25:00,0.3421,0.0667,228.794,1.495,1.573,1.595,3.084
2026-01-31 04:30:00,0.3394,0.0388,233.345,1.454,1.62,2.156,4.227
2026-01-31 04:35:00,0.2987,0.0413,232.519,1.285,2.661,0.747,4.214
2026-01-31 04:40:00,0.3339,0.0519,226.474,1.474,1.467,1.755,3.637
2026-01-31 04:45:00,0.3102,0.0334,232.715,1.333,2.485,1.688,3.754
2026-01-31 04:50:00,0.322,0.0323,229.614,1.402,1.854,0.68,3.492
2026-01-31 04:55:00,0.3507,0.0586,227.848,1.539,3.244,2.095,6.317
2026-01-31 05:00:00,0.4049,0.0665,225.052,1.799,2.832,2.321,6.98
2026-01-31 05:05:00,0.39,0.055,229.328,1.7,2.32,0.715,6.345
2026-01-31 05:10:00,0.3831,0.0571,229.969,1.666,2.753,0.813,5.047
2026-01-31 05:15:00,0.3598,0.0509,233.968,1.538,2.301,0.688,7.086
2026-01-31 05:20:00,0.3867,0.0396,232.393,1.664,2.884,1.292,7.909
2026-01-31 05:25:00,0.3913,0.0523,228.543,1.712,1.892,1.649,4.11
2026-01-31 05:30:00,0.3686,0.0434,230.973,1.596,3.68,1.596,4.1
2026-01-31 05:35:00,0.3776,0.0415,232.066,1.627,2.511,1.135,5.627
2026-01-31 05:40:00,0.3759,0.0735,230.215,1.633,2.33,2.34,3.561
2026-01-31 05:45:00,0.3682,0.0589,228.532,1.611,3.06,1.292,5.077
2026-01-31 05:50:00,0.3624,0.0626,228.67,1.585,2.279,0.686,5.655
2026-01-31 05:55:00,0.3835,0.0504,230.964,1.66,3.462,1.215,5.698
2026-01-31 06:00:00,0.8317,0.1159,231.032,3.6,5.669,3.595,10.371
2026-01-31 06:05:00,0.7849,0.0971,229.268,3.423,6.565,2.91,11.862
2026-01-31 06:10:00,0.9015,0.0989,223.452,4.035,4.322,2.737,18.318
2026-01-31 06:15:00,0.8424,0.0993,226.774,3.715,7.668,1.957,9.19
2026-01-31 06:20:00,0.8432,0.1516,231.549,3.641,7.132,4.859,13.928
2026-01-31 06:25:00,0.86,0.1443,224.673,3.828,4.645,5.717,7.633
2026-01-31 06:30:00,0.8239,0.1274,232.96,3.537,4.131,2.731,7.55
2026-01-31 06:35:00,0.8362,0.1234,232.59,3.595,5.027,2.989,12.737
2026-01-31 06:40:00,0.7977,0.1533,230.103,3.467,7.865,3.794,7.694
2026-01-31 06:45:00,0.7582,0.0813,231.495,3.275,4.295,3.987,6.53
2026-01-31 06:50:00,0.8008,0.1026,231.322,3.462,5.467,2.904,8.39
2026-01-31 06:55:00,0.753,0.1016,229.708,3.278,3.269,4.662,11.591
2026-01-31 07:00:00,1.3868,0.2472,226.565,6.121,8.992,6.194,23.749
2026-01-31 07:05:00,1.4047,0.2799,232.418,6.044,10.535,5.505,15.262
2026-01-31 07:10:00,1.4126,0.1753,233.518,6.049,13.74,6.922,23.572
2026-01-31 07:15:00,1.4258,0.2672,226.979,6.282,10.239,9.169,15.134
2026-01-31 07:20:00,1.2935,0.2368,226.472,5.712,11.57,7.295,20.698
2026-01-31 07:25:00,1.3692,0.1677,229.658,5.962,10.075,2.556,18.461
2026-01-31 07:30:00,1.3868,0.1941,228.434,6.071,6.108,4.616,22.891
2026-01-31 07:35:00,1.3638,0.1923,230.362,5.92,8.189,5.482,28.329
2026-01-31 07:40:00,1.2645,0.2501,233.02,5.426,9.514,4.096,25.361
2026-01-31 07:45:00,1.4097,0.1665,224.386,6.282,13.69,7.285,11.823
2026-01-31 07:50:00,1.2756,0.2295,233.953,5.452,11.708,7.396,24.748
2026-01-31 07:55:00,1.4194,0.1894,228.983,6.199,7.805,7.556,13.008
2026-01-31 08:00:00,1.7318,0.2997,231.279,7.488,9.439,11.453,35.062
2026-01-31 08:05:00,1.6738,0.2377,231.547,7.229,8.939,5.071,19.845
2026-01-31 08:10:00,1.9106,0.3016,231.838,8.241,18.242,11.543,25.045
2026-01-31 08:15:00,1.6588,0.304,230.155,7.207,15.163,9.123,15.724
2026-01-31 08:20:00,1.8359,0.3312,230.739,7.957,15.949,6.385,17.876
2026-01-31 08:25:00,1.8173,0.3392,230.723,7.876,11.735,9.699,31.652
2026-01-31 08:30:00,1.6401,0.1738,228.424,7.18,11.659,3.587,33.027
2026-01-31 08:35:00,1.7791,0.301,225.605,7.886,12.232,9.987,28.408
2026-01-31 08:40:00,1.6182,0.1845,226.952,7.13,9.134,7.004,27.964
2026-01-31 08:45:00,1.6533,0.2341,229.739,7.196,11.759,5.172,29.525
2026-01-31 08:50:00,1.6605,0.2571,228.033,7.282,7.214,8.212,19.292
2026-01-31 08:55:00,1.653,0.2319,228.039,7.249,8.159,8.058,14.71
2026-01-31 09:00:00,1.6364,0.2487,234.498,6.978,15.281,4.441,13.675
2026-01-31 09:05:00,1.6679,0.333,232.147,7.185,14.263,3.033,21.21
2026-01-31 09:10:00,1.4853,0.1686,229.37,6.475,9.852,5.696,16.86
2026-01-31 09:15:00,1.7429,0.292,231.68,7.523,12.52,7.868,15.882
2026-01-31 09:20:00,1.4927,0.2084,228.949,6.52,9.441,9.03,15.789
2026-01-31 09:25:00,1.6881,0.1913,230.277,7.331,14.328,10.648,16.694
2026-01-31 09:30:00,1.6626,0.1927,231.104,7.194,14.533,7.167,32.869
2026-01-31 09:35:00,1.4585,0.2843,228.956,6.37,12.571,7.928,14.712
2026-01-31 09:40:00,1.4886,0.2798,228.287,6.521,12.478,5.751,22.41
2026-01-31 09:45:00,1.4281,0.2723,233.06,6.127,7.654,7.707,22.488
2026-01-31 09:50:00,1.504,0.2995,231.535,6.496,9.232,4.047,22.75
2026-01-31 09:55:00,1.5198,0.1836,224.363,6.774,10.498,5.353,14.547
2026-01-31 10:00:00,1.5058,0.2041,228.33,6.595,9.18,7.285,18.549
2026-01-31 10:05:00,1.5753,0.263,228.047,6.908,13.501,2.769,14.137
2026-01-31 10:10:00,1.6046,0.2381,228.447,7.024,9.769,8.471,21.308
2026-01-31 10:15:00,1.4655,0.2079,232.156,6.313,7.288,8.565,15.668
2026-01-31 10:20:00,1.4846,0.2016,230.048,6.454,9.642,5.437,22.795
2026-01-31 10:25:00,1.3548,0.2159,226.526,5.981,13.389,5.292,23.023
2026-01-31 10:30:00,1.3921,0.2193,229.042,6.078,7.635,8.245,20.86
2026-01-31 10:35:00,1.4903,0.1731,231.354,6.442,11.531,8.264,20.509
2026-01-31 10:40:00,1.5138,0.2228,229.451,6.598,10.131,4.704,19.945
2026-01-31 10:45:00,1.3071,0.2031,228.388,5.723,5.988,4.296,24.645
2026-01-31 10:50:00,1.3596,0.2135,230.828,5.89,9.534,6.881,15.058
2026-01-31 10:55:00,1.4207,0.1719,234.045,6.07,11.738,6.368,24.878
2026-01-31 11:00:00,1.4081,0.2453,231.154,6.092,10.083,3.489,25.067
2026-01-31 11:05:00,1.3593,0.1394,233.252,5.828,12.579,4.372,18.45
2026-01-31 11:10:00,1.4677,0.1988,228.556,6.421,8.589,9.051,17.685
2026-01-31 11:15:00,1.4106,0.2511,229.979,6.134,6.587,7.205,20.052
2026-01-31 11:20:00,1.4366,0.2247,229.929,6.248,13.834,9.476,13.645
2026-01-31 11:25:00,1.4562,0.1837,230.297,6.323,9.28,8.012,12.971
2026-01-31 11:30:00,1.3903,0.2357,231.101,6.016,10.468,8.866,13.526
2026-01-31 11:35:00,1.3326,0.2089,227.703,5.852,11.709,3.661,14.222
2026-01-31 11:40:00,1.3348,0.2398,231.618,5.763,8.087,7.373,19.535
2026-01-31 11:45:00,1.329,0.2306,225.93,5.882,11.089,2.349,25.181
2026-01-31 11:50:00,1.3177,0.2122,226.661,5.814,6.531,6.615,14.862
2026-01-31 11:55:00,1.3455,0.2002,235.339,5.717,7.892,5.399,26.94
2026-01-31 12:00:00,1.6389,0.1857,228.725,7.165,8.212,5.573,33.22
2026-01-31 12:05:00,1.5916,0.2008,231.824,6.866,14.163,9.516,32.341
2026-01-31 12:10:00,1.5474,0.2196,234.246,6.606,8.457,9.189,29.096
2026-01-31 12:15:00,1.634,0.2613,224.214,7.288,13.647,2.906,21.048
2026-01-31 12:20:00,1.5449,0.2338,232.816,6.636,14.938,7.283,14.278
2026-01-31 12:25:00,1.64,0.2113,231.622,7.08,11.882,5.749,25.327
2026-01-31 12:30:00,1.547,0.1557,234.101,6.608,11.319,5.794,23.695
2026-01-31 12:35:00,1.4808,0.2216,227.046,6.522,10.152,8.628,28.073
2026-01-31 12:40:00,1.4996,0.1928,233.628,6.419,9.099,4.823,31.166
2026-01-31 12:45:00,1.3443,0.2332,228.151,5.892,9.331,8.579,19.741
2026-01-31 12:50:00,1.3845,0.1418,232.637,5.952,10.637,3.551,17.512
2026-01-31 12:55:00,1.4007,0.222,229.91,6.093,13.893,6.976,14.928
2026-01-31 13:00:00,1.3398,0.2601,231.927,5.777,12.911,6.735,11.245
2026-01-31 13:05:00,1.4746,0.1732,230.122,6.408,13.561,4.317,21.673
2026-01-31 13:10:00,1.5304,0.2252,225.401,6.789,14.314,5.036,23.38
2026-01-31 13:15:00,1.4283,0.1559,222.199,6.428,9.849,8.342,26.63
2026-01-31 13:20:00,1.4117,0.2295,230.525,6.124,11.296,7.73,20.667
2026-01-31 13:25:00,1.2356,0.1916,229.341,5.388,11.6,4.093,24.452
2026-01-31 13:30:00,1.2953,0.1823,230.996,5.608,8.366,5.617,20.964
2026-01-31 13:35:00,1.2536,0.1907,229.37,5.466,12.257,2.476,23.615
2026-01-31 13:40:00,1.2458,0.2363,235.045,5.3,8.213,3.377,12.691
2026-01-31 13:45:00,1.268,0.1517,230.576,5.499,9.73,5.194,24.124
2026-01-31 13:50:00,1.2558,0.1284,228.883,5.486,10.432,2.633,21.062
2026-01-31 13:55:00,1.1766,0.219,230.843,5.097,11.427,6.922,12.309
2026-01-31 14:00:00,1.2903,0.2035,228.928,5.636,7.218,6.783,13.814
2026-01-31 14:05:00,1.2008,0.227,230.232,5.216,10.23,7.667,23.914
2026-01-31 14:10:00,1.3027,0.208,226.956,5.74,9.386,6.688,11.38
2026-01-31 14:15:00,1.4284,0.2586,229.979,6.211,8.189,9.097,20.162
2026-01-31 14:20:00,1.2285,0.1756,228.805,5.369,10.684,5.454,15.051
2026-01-31 14:25:00,1.109,0.1941,227.193,4.881,8.193,5.177,18.462
2026-01-31 14:30:00,1.2272,0.2348,234.939,5.223,9.845,8.04,23.106
2026-01-31 14:35:00,1.2874,0.2024,227.291,5.664,7.789,6.279,16.528
2026-01-31 14:40:00,1.3199,0.1559,230.017,5.738,9.205,2.403,18.043
2026-01-31 14:45:00,1.1222,0.1424,227.993,4.922,8.717,5.932,23.125
2026-01-31 14:50:00,1.2324,0.1477,230.743,5.341,8.046,7.634,22.347
2026-01-31 14:55:00,1.1926,0.1487,226.814,5.258,6.349,6.732,23.313
2026-01-31 15:00:00,1.2648,0.1652,232.101,5.449,12.365,5.8,17.477
2026-01-31 15:05:00,1.4687,0.2284,235.09,6.247,10.501,7.377,16.536
2026-01-31 15:10:00,1.2171,0.1933,227.901,5.34,10.282,8.054,16.408
2026-01-31 15:15:00,1.3398,0.1911,233.042,5.749,8.795,2.84,23.157
2026-01-31 15:20:00,1.3472,0.2176,229.045,5.882,8.404,6.74,13.069
2026-01-31 15:25:00,1.3684,0.148,233.764,5.854,8.952,4.22,16.03
2026-01-31 15:30:00,1.2789,0.1391,235.471,5.431,8.382,6.225,11.403
2026-01-31 15:35:00,1.2666,0.1484,229.416,5.521,9.298,5.959,17.401
2026-01-31 15:40:00,1.2049,0.1829,226.199,5.327,8.84,2.933,22.503
2026-01-31 15:45:00,1.2388,0.1504,232.37,5.331,8.754,3.345,10.705
2026-01-31 15:50:00,1.2083,0.1551,230.561,5.241,5.984,5.769,20.268
2026-01-31 15:55:00,1.287,0.1802,231.254,5.565,9.087,2.97,25.726
2026-01-31 16:00:00,1.3503,0.2447,229.15,5.893,6.958,4.041,15.252
2026-01-31 16:05:00,1.43,0.145,227.789,6.278,7.01,8.355,24.315
2026-01-31 16:10:00,1.4218,0.2345,232.901,6.105,13.659,4.695,29.178
2026-01-31 16:15:00,1.5121,0.2523,230.799,6.551,11.636,6.21,30.788
